Downloaded from wid.world on 17-07-2025 at 23:25:46
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1035
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.0997
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1006
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.0994
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.0983
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.0987
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.0962
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.0867
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.0889
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.0939
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1062
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1139
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.1045
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.1013
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1008
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.1003
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.1019
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.1046
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1097
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1231
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1258
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.1358
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1437
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1343
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0979
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0999
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0983
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1021
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1087
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1029
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1018
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1045
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1111
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1136
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1165
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1212
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1291
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1335
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.135
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1353
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1279
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1202
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1253
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1236
Japan ;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1244
